Randomizer Version: 4.6.1
Random Seed: 185627346158531
Settings String: 322IwgkEQIBAAQABwAEAAKoJBkCKgEAKgAVCQABAAAAAAMAAAAIMgQyAQAICTIHBwAyAAIQElBva2Vtb24gT21lZ2EgUnVieSnhlLfjwziK

--Move Updates--
Made RAZOR WIND have 100% accuracy
Made SWORDS DANCE have 20 PP
Made FLY have 90 power
Made BIND have 85% accuracy
Made VINE WHIP have 45 power and 25 PP
Made JUMP KICK have 100 power and 10 PP
Made TACKLE have 40 power and 100% accuracy
Made WRAP have 90% accuracy
Made THRASH have 120 power and 10 PP
Made PIN MISSILE have 25 power and 95% accuracy
Made DISABLE have 100% accuracy
Made FLAMETHROWER have 90 power
Made HYDRO PUMP have 110 power
Made SURF have 90 power
Made ICE BEAM have 90 power
Made BLIZZARD have 110 power
Made SUBMISSION have 20 PP
Made LOW KICK have 100% accuracy
Made ABSORB have 25 PP
Made MEGA DRAIN have 15 PP
Made GROWTH have 20 PP
Made PETAL DANCE have 120 power and 10 PP
Made FIRE SPIN have 35 power and 85% accuracy
Made THUNDERBOLT have 90 power
Made THUNDER WAVE have 90% accuracy
Made THUNDER have 110 power
Made DIG have 80 power
Made TOXIC have 90% accuracy
Made RECOVER have 10 PP
Made MINIMIZE have 10 PP
Made BARRIER have 20 PP
Made LICK have 30 power
Made SMOG have 30 power
Made FIRE BLAST have 110 power
Made CLAMP have 15 PP and 85% accuracy
Made SKULL BASH have 130 power and 10 PP
Made HI JUMP KICK have 130 power and 10 PP
Made GLARE have 100% accuracy
Made POISON GAS have 90% accuracy
Made LEECH LIFE have 80 power and 10 PP
Made BUBBLE have 40 power
Made FLASH have 100% accuracy
Made PSYWAVE have 100% accuracy
Made ACID ARMOR have 20 PP
Made CRABHAMMER have 100 power and 90% accuracy
Made THIEF have 60 power and 25 PP
Made SNORE have 50 power
Made CURSE be GHOST-type
Made COTTON SPORE have 100% accuracy
Made SCARY FACE have 100% accuracy
Made ZAP CANNON have 120 power
Made BONE RUSH have 90% accuracy
Made OUTRAGE have 120 power and 10 PP
Made GIGA DRAIN have 75 power and 10 PP
Made SWAGGER have 85% accuracy
Made FURY CUTTER have 40 power
Made FUTURE SIGHT have 120 power, 10 PP and 100% accuracy
Made ROCK SMASH have 40 power
Made WHIRLPOOL have 35 power and 85% accuracy

--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF|SATK|SDEF| SPD|ITEM
221 PILOSWINE     |TM01 COTTON SPORE |TM02 WHIRLWIND |         - |              - |TM05 PRESENT |TM06 RAPID SPIN |TM07 AMNESIA |             - |             - |TM10 MIST |         - |             - |              - |TM14 SAFEGUARD |               - |         - |TM17 BONEMERANG |TM18 FURY ATTACK |         - |               - |           - |TM22 SWORDS DANCE |           - |TM24 ZAP CANNON |           - |             - |TM27 ICE BEAM |TM28 ROLLOUT |TM29 FOCUS ENERGY |TM30 GLARE |               - |           - |             - |              - |TM35 HIDDEN POWER |TM36 TACKLE |TM37 OCTAZOOKA |              - |           - |               - |TM41 BARRAGE |             - |TM43 BATON PASS |TM44 ENCORE |TM45 ACID ARMOR |              - |            - |TM48 SCARY FACE |TM49 LEECH SEED |TM50 ROAR |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
222 CORSOLA       |TM01 COTTON SPORE |             - |         - |              - |TM05 PRESENT |              - |           - |             - |             - |TM10 MIST |TM11 SPORE |TM12 AEROBLAST |              - |             - |               - |TM16 SNORE |              - |               - |         - |               - |           - |                - |           - |              - |           - |TM26 FORESIGHT |TM27 ICE BEAM |TM28 ROLLOUT |TM29 FOCUS ENERGY |TM30 GLARE |               - |TM32 THUNDER |             - |              - |TM35 HIDDEN POWER |TM36 TACKLE |             - |TM38 ROCK THROW |TM39 SCRATCH |               - |           - |TM42 MOONLIGHT |              - |TM44 ENCORE |              - |              - |            - |              - |              - |        - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
223 REMORAID      |                - |TM02 WHIRLWIND |         - |              - |           - |              - |TM07 AMNESIA |             - |             - |TM10 MIST |         - |             - |              - |TM14 SAFEGUARD |               - |TM16 SNORE |              - |               - |         - |               - |           - |                - |           - |TM24 ZAP CANNON |TM25 OUTRAGE |             - |TM27 ICE BEAM |           - |TM29 FOCUS ENERGY |TM30 GLARE |               - |TM32 THUNDER |TM33 EXPLOSION |              - |                - |          - |TM37 OCTAZOOKA |              - |           - |               - |           - |             - |              - |TM44 ENCORE |TM45 ACID ARMOR |TM46 DOUBLESLAP |            - |TM48 SCARY FACE |TM49 LEECH SEED |        - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
224 OCTILLERY     |TM01 COTTON SPORE |             - |         - |TM04 MEGA PUNCH |           - |TM06 RAPID SPIN |           - |             - |             - |        - |TM11 SPORE |TM12 AEROBLAST |              - |             - |               - |TM16 SNORE |              - |TM18 FURY ATTACK |         - |               - |           - |TM22 SWORDS DANCE |           - |TM24 ZAP CANNON |           - |             - |TM27 ICE BEAM |           - |TM29 FOCUS ENERGY |TM30 GLARE |TM31 STRING SHOT |           - |TM33 EXPLOSION |              - |                - |TM36 TACKLE |TM37 OCTAZOOKA |TM38 ROCK THROW |           - |               - |TM41 BARRAGE |             - |              - |TM44 ENCORE |TM45 ACID ARMOR |              - |TM47 PSYCH UP |TM48 SCARY FACE |              - |        - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
225 DELIBIRD      |                - |             - |         - |TM04 MEGA PUNCH |TM05 PRESENT |TM06 RAPID SPIN |           - |             - |             - |TM10 MIST |         - |TM12 AEROBLAST |              - |TM14 SAFEGUARD |TM15 MIND READER |         - |              - |TM18 FURY ATTACK |         - |               - |           - |TM22 SWORDS DANCE |           - |              - |           - |TM26 FORESIGHT |TM27 ICE BEAM |           - |                - |         - |               - |TM32 THUNDER |             - |              - |                - |TM36 TACKLE |             - |              - |           - |TM40 PIN MISSILE |TM41 BARRAGE |             - |TM43 BATON PASS |TM44 ENCORE |TM45 ACID ARMOR |              - |TM47 PSYCH UP |TM48 SCARY FACE |              - |        - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
226 MANTINE       |                - |             - |         - |              - |TM05 PRESENT |              - |           - |             - |TM09 JUMP KICK |TM10 MIST |         - |TM12 AEROBLAST |TM13 SUPER FANG |TM14 SAFEGUARD |TM15 MIND READER |         - |              - |TM18 FURY ATTACK |         - |               - |           - |TM22 SWORDS DANCE |TM23 SCREECH |TM24 ZAP CANNON |           - |             - |            - |TM28 ROLLOUT |                - |TM30 GLARE |TM31 STRING SHOT |           - |             - |              - |TM35 HIDDEN POWER |TM36 TACKLE |TM37 OCTAZOOKA |              - |TM39 SCRATCH |TM40 PIN MISSILE |           - |             - |              - |          - |              - |              - |            - |TM48 SCARY FACE |              - |TM50 ROAR |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
227 SKARMORY      |                - |TM02 WHIRLWIND |         - |TM04 MEGA PUNCH |TM05 PRESENT |TM06 RAPID SPIN |           - |TM08 IRON TAIL |             - |        - |         - |TM12 AEROBLAST |              - |TM14 SAFEGUARD |               - |         - |TM17 BONEMERANG |TM18 FURY ATTACK |         - |               - |           - |TM22 SWORDS DANCE |TM23 SCREECH |              - |TM25 OUTRAGE |             - |            - |           - |TM29 FOCUS ENERGY |         - |               - |           - |             - |              - |                - |TM36 TACKLE |             - |              - |TM39 SCRATCH |               - |           - |             - |TM43 BATON PASS |TM44 ENCORE |              - |              - |TM47 PSYCH UP |              - |              - |TM50 ROAR |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
228 HOUNDOUR      |                - |             - |TM03 SPITE |              - |           - |              - |           - |TM08 IRON TAIL |             - |        - |         - |             - |TM13 SUPER FANG |TM14 SAFEGUARD |TM15 MIND READER |TM16 SNORE |TM17 BONEMERANG |TM18 FURY ATTACK |TM19 EMBER |TM20 THUNDERBOLT |           - |TM22 SWORDS DANCE |           - |              - |           - |             - |TM27 ICE BEAM |TM28 ROLLOUT |TM29 FOCUS ENERGY |TM30 GLARE |               - |TM32 THUNDER |TM33 EXPLOSION |              - |TM35 HIDDEN POWER |          - |TM37 OCTAZOOKA |              - |           - |               - |           - |TM42 MOONLIGHT |              - |          - |              - |TM46 DOUBLESLAP |            - |TM48 SCARY FACE |TM49 LEECH SEED |TM50 ROAR |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
229 HOUNDOOM      |                - |             - |         - |              - |           - |TM06 RAPID SPIN |           - |             - |             - |        - |TM11 SPORE |             - |              - |TM14 SAFEGUARD |TM15 MIND READER |         - |              - |TM18 FURY ATTACK |TM19 EMBER |TM20 THUNDERBOLT |           - |TM22 SWORDS DANCE |TM23 SCREECH |              - |           - |             - |            - |TM28 ROLLOUT |                - |         - |               - |           - |TM33 EXPLOSION |              - |TM35 HIDDEN POWER |TM36 TACKLE |             - |              - |           - |TM40 PIN MISSILE |TM41 BARRAGE |TM42 MOONLIGHT |              - |          - |              - |TM46 DOUBLESLAP |TM47 PSYCH UP |              - |TM49 LEECH SEED |TM50 ROAR |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
230 KINGDRA       |                - |TM02 WHIRLWIND |         - |TM04 MEGA PUNCH |           - |              - |           - |             - |             - |        - |         - |             - |TM13 SUPER FANG |TM14 SAFEGUARD |TM15 MIND READER |TM16 SNORE |TM17 BONEMERANG |TM18 FURY ATTACK |         - |TM20 THUNDERBOLT |           - |TM22 SWORDS DANCE |           - |              - |TM25 OUTRAGE |TM26 FORESIGHT |            - |TM28 ROLLOUT |TM29 FOCUS ENERGY |         - |TM31 STRING SHOT |           - |             - |              - |                - |          - |TM37 OCTAZOOKA |              - |           - |               - |           - |             - |              - |TM44 ENCORE |              - |              - |TM47 PSYCH UP |              - |              - |        - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
231 PHANPY        |                - |             - |         - |              - |TM05 PRESENT |TM06 RAPID SPIN |TM07 AMNESIA |TM08 IRON TAIL |TM09 JUMP KICK |TM10 MIST |         - |             - |TM13 SUPER FANG |             - |               - |         - |TM17 BONEMERANG |               - |         - |TM20 THUNDERBOLT |           - |                - |TM23 SCREECH |TM24 ZAP CANNON |           - |TM26 FORESIGHT |TM27 ICE BEAM |TM28 ROLLOUT |TM29 FOCUS ENERGY |         - |TM31 STRING SHOT |           - |             - |              - |TM35 HIDDEN POWER |TM36 TACKLE |             - |              - |TM39 SCRATCH |               - |           - |TM42 MOONLIGHT |              - |          - |              - |              - |            - |TM48 SCARY FACE |              - |        - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
232 DONPHAN       |TM01 COTTON SPORE |             - |TM03 SPITE |TM04 MEGA PUNCH |TM05 PRESENT |TM06 RAPID SPIN |           - |TM08 IRON TAIL |             - |        - |         - |             - |              - |             - |TM15 MIND READER |         - |TM17 BONEMERANG |TM18 FURY ATTACK |TM19 EMBER |               - |           - |                - |TM23 SCREECH |              - |TM25 OUTRAGE |TM26 FORESIGHT |            - |TM28 ROLLOUT |TM29 FOCUS ENERGY |         - |               - |           - |TM33 EXPLOSION |TM34 POISON GAS |TM35 HIDDEN POWER |          - |             - |              - |           - |               - |TM41 BARRAGE |             - |              - |          - |TM45 ACID ARMOR |TM46 DOUBLESLAP |TM47 PSYCH UP |TM48 SCARY FACE |TM49 LEECH SEED |TM50 ROAR |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
233 PORYGON2      |                - |TM02 WHIRLWIND |         - |TM04 MEGA PUNCH |TM05 PRESENT |TM06 RAPID SPIN |TM07 AMNESIA |             - |             - |TM10 MIST |         - |             - |TM13 SUPER FANG |TM14 SAFEGUARD |TM15 MIND READER |TM16 SNORE |              - |TM18 FURY ATTACK |         - |               - |           - |TM22 SWORDS DANCE |           - |TM24 ZAP CANNON |           - |TM26 FORESIGHT |            - |           - |TM29 FOCUS ENERGY |         - |               - |           - |TM33 EXPLOSION |              - |TM35 HIDDEN POWER |TM36 TACKLE |             - |              - |TM39 SCRATCH |               - |TM41 BARRAGE |TM42 MOONLIGHT |TM43 BATON PASS |TM44 ENCORE |              - |TM46 DOUBLESLAP |TM47 PSYCH UP |TM48 SCARY FACE |              - |TM50 ROAR |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
234 STANTLER      |                - |TM02 WHIRLWIND |         - |              - |TM05 PRESENT |TM06 RAPID SPIN |           - |             - |             - |TM10 MIST |         - |             - |TM13 SUPER FANG |TM14 SAFEGUARD |TM15 MIND READER |TM16 SNORE |TM17 BONEMERANG |TM18 FURY ATTACK |TM19 EMBER |               - |           - |TM22 SWORDS DANCE |TM23 SCREECH |              - |TM25 OUTRAGE |TM26 FORESIGHT |TM27 ICE BEAM |           - |TM29 FOCUS ENERGY |TM30 GLARE |               - |           - |TM33 EXPLOSION |TM34 POISON GAS |TM35 HIDDEN POWER |TM36 TACKLE |             - |              - |TM39 SCRATCH |               - |TM41 BARRAGE |TM42 MOONLIGHT |TM43 BATON PASS |TM44 ENCORE |              - |              - |TM47 PSYCH UP |TM48 SCARY FACE |              - |        - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
235 SMEARGLE      |                - |             - |         - |TM04 MEGA PUNCH |TM05 PRESENT |TM06 RAPID SPIN |           - |             - |             - |        - |         - |TM12 AEROBLAST |TM13 SUPER FANG |TM14 SAFEGUARD |TM15 MIND READER |TM16 SNORE |TM17 BONEMERANG |TM18 FURY ATTACK |         - |TM20 THUNDERBOLT |           - |TM22 SWORDS DANCE |TM23 SCREECH |              - |           - |TM26 FORESIGHT |TM27 ICE BEAM |           - |TM29 FOCUS ENERGY |TM30 GLARE |               - |           - |TM33 EXPLOSION |              - |TM35 HIDDEN POWER |TM36 TACKLE |             - |              - |TM39 SCRATCH |               - |           - |TM42 MOONLIGHT |TM43 BATON PASS |TM44 ENCORE |TM45 ACID ARMOR |              - |TM47 PSYCH UP |TM48 SCARY FACE |              - |        - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
236 TYROGUE       |                - |             - |TM03 SPITE |TM04 MEGA PUNCH |           - |TM06 RAPID SPIN |           - |TM08 IRON TAIL |TM09 JUMP KICK |        - |         - |TM12 AEROBLAST |TM13 SUPER FANG |             - |               - |         - |              - |TM18 FURY ATTACK |         - |               - |TM21 PSYWAVE |                - |           - |              - |           - |             - |            - |           - |                - |         - |               - |           - |             - |              - |TM35 HIDDEN POWER |TM36 TACKLE |             - |TM38 ROCK THROW |           - |               - |TM41 BARRAGE |             - |TM43 BATON PASS |          - |              - |              - |            - |TM48 SCARY FACE |              - |        - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
237 HITMONTOP     |                - |             - |         - |TM04 MEGA PUNCH |           - |TM06 RAPID SPIN |TM07 AMNESIA |             - |TM09 JUMP KICK |        - |TM11 SPORE |             - |TM13 SUPER FANG |TM14 SAFEGUARD |TM15 MIND READER |         - |              - |TM18 FURY ATTACK |         - |               - |           - |TM22 SWORDS DANCE |TM23 SCREECH |              - |           - |TM26 FORESIGHT |            - |           - |TM29 FOCUS ENERGY |         - |TM31 STRING SHOT |TM32 THUNDER |             - |TM34 POISON GAS |TM35 HIDDEN POWER |TM36 TACKLE |TM37 OCTAZOOKA |              - |TM39 SCRATCH |TM40 PIN MISSILE |           - |             - |TM43 BATON PASS |TM44 ENCORE |              - |              - |            - |TM48 SCARY FACE |              - |TM50 ROAR |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
238 SMOOCHUM      |                - |             - |         - |              - |           - |              - |TM07 AMNESIA |TM08 IRON TAIL |             - |TM10 MIST |         - |             - |              - |             - |TM15 MIND READER |TM16 SNORE |              - |               - |         - |TM20 THUNDERBOLT |TM21 PSYWAVE |                - |           - |              - |           - |             - |TM27 ICE BEAM |           - |TM29 FOCUS ENERGY |TM30 GLARE |TM31 STRING SHOT |TM32 THUNDER |             - |              - |TM35 HIDDEN POWER |          - |             - |              - |           - |TM40 PIN MISSILE |           - |             - |TM43 BATON PASS |          - |              - |TM46 DOUBLESLAP |TM47 PSYCH UP |              - |              - |        - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
239 ELEKID        |                - |TM02 WHIRLWIND |TM03 SPITE |              - |           - |              - |TM07 AMNESIA |             - |             - |        - |         - |             - |              - |             - |               - |TM16 SNORE |              - |               - |         - |TM20 THUNDERBOLT |TM21 PSYWAVE |                - |TM23 SCREECH |TM24 ZAP CANNON |           - |             - |            - |           - |TM29 FOCUS ENERGY |         - |               - |TM32 THUNDER |TM33 EXPLOSION |              - |TM35 HIDDEN POWER |          - |             - |              - |TM39 SCRATCH |               - |TM41 BARRAGE |             - |              - |TM44 ENCORE |              - |TM46 DOUBLESLAP |            - |TM48 SCARY FACE |              - |TM50 ROAR |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
240 MAGBY         |                - |             - |         - |              - |TM05 PRESENT |TM06 RAPID SPIN |           - |             - |             - |        - |         - |             - |TM13 SUPER FANG |             - |TM15 MIND READER |         - |TM17 BONEMERANG |               - |TM19 EMBER |               - |           - |TM22 SWORDS DANCE |TM23 SCREECH |              - |           - |             - |            - |TM28 ROLLOUT |TM29 FOCUS ENERGY |         - |               - |TM32 THUNDER |TM33 EXPLOSION |              - |                - |          - |             - |              - |           - |               - |           - |             - |              - |          - |              - |TM46 DOUBLESLAP |            - |TM48 SCARY FACE |TM49 LEECH SEED |TM50 ROAR |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
241 MILTANK       |                - |TM02 WHIRLWIND |         - |TM04 MEGA PUNCH |TM05 PRESENT |TM06 RAPID SPIN |           - |             - |TM09 JUMP KICK |        - |         - |             - |TM13 SUPER FANG |TM14 SAFEGUARD |TM15 MIND READER |TM16 SNORE |              - |TM18 FURY ATTACK |         - |               - |           - |TM22 SWORDS DANCE |TM23 SCREECH |              - |TM25 OUTRAGE |TM26 FORESIGHT |            - |TM28 ROLLOUT |                - |TM30 GLARE |               - |           - |TM33 EXPLOSION |              - |                - |TM36 TACKLE |TM37 OCTAZOOKA |              - |TM39 SCRATCH |               - |           - |TM42 MOONLIGHT |TM43 BATON PASS |          - |              - |TM46 DOUBLESLAP |TM47 PSYCH UP |TM48 SCARY FACE |TM49 LEECH SEED |TM50 ROAR |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
242 BLISSEY       |                - |TM02 WHIRLWIND |TM03 SPITE |TM04 MEGA PUNCH |TM05 PRESENT |TM06 RAPID SPIN |           - |             - |             - |TM10 MIST |         - |             - |TM13 SUPER FANG |TM14 SAFEGUARD |TM15 MIND READER |TM16 SNORE |              - |               - |         - |               - |TM21 PSYWAVE |                - |TM23 SCREECH |TM24 ZAP CANNON |           - |TM26 FORESIGHT |TM27 ICE BEAM |           - |TM29 FOCUS ENERGY |TM30 GLARE |TM31 STRING SHOT |           - |TM33 EXPLOSION |TM34 POISON GAS |TM35 HIDDEN POWER |TM36 TACKLE |             - |              - |TM39 SCRATCH |               - |TM41 BARRAGE |             - |TM43 BATON PASS |TM44 ENCORE |              - |TM46 DOUBLESLAP |TM47 PSYCH UP |TM48 SCARY FACE |              - |TM50 ROAR |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
